author_id,degree,pagerank,betweenness,closeness
8689,22,5.084921854196337e-05,5.111541595940521e-06,0.053763607295920564
8690,22,5.084921854196337e-05,5.111541595940521e-06,0.053763607295920564
8691,22,4.995666313082897e-05,2.383594884235145e-05,0.0528344742693026
8692,22,4.995666313082897e-05,2.383594884235145e-05,0.0528344742693026
8693,9,2.5137490474673737e-05,0.0,0.04727758225259703
8694,9,2.5137490474673737e-05,0.0,0.04727758225259703
8695,23,5.100226479475489e-05,6.981914843544437e-06,0.05563202929012692
8696,23,5.100226479475489e-05,6.981914843544437e-06,0.05563202929012692
8697,23,5.100226479475489e-05,6.981914843544437e-06,0.05563202929012692
8698,23,5.100226479475489e-05,6.981914843544437e-06,0.05563202929012692
8699,23,5.100226479475489e-05,6.981914843544437e-06,0.05563202929012692
8700,11,2.543440535743761e-05,0.0,0.04952206201599672
8701,29,5.790499161527422e-05,1.1660175034952129e-05,0.0563558060141688
8702,29,5.790499161527422e-05,1.1660175034952129e-05,0.0563558060141688
8703,19,4.572809121087101e-05,2.6969633337507575e-06,0.05547821289947539
8704,14,3.2411446384458434e-05,0.0,0.0517467747767865
8705,19,4.572809121087101e-05,2.6969633337507575e-06,0.05547821289947539
8706,19,4.572809121087101e-05,2.6969633337507575e-06,0.05547821289947539
8707,19,4.572809121087101e-05,2.6969633337507575e-06,0.05547821289947539
8708,27,7.587733094053648e-05,1.826830088643669e-05,0.05433592551847771
8709,24,5.4650610355499744e-05,4.471587420620013e-06,0.05433338874832372
8710,11,4.266955196048543e-05,1.613682194468927e-06,0.05316514229008353
8711,11,4.266955196048543e-05,1.613682194468927e-06,0.05316514229008353
8712,11,4.266955196048543e-05,1.613682194468927e-06,0.05316514229008353
8713,11,4.266955196048543e-05,1.613682194468927e-06,0.05316514229008353
8714,21,6.295323241389479e-05,5.588782696833697e-05,0.05843565190201659
8715,16,6.487628183479052e-05,1.1372238354124314e-05,0.051241724432226986
8716,13,4.315258249799863e-05,7.595170810636397e-07,0.04974715588312937
8717,32,8.175211502695313e-05,4.738045256323512e-05,0.059185538128323195
8718,14,4.7211992606053415e-05,1.5465932175141196e-06,0.05020353868327656
8719,14,4.7211992606053415e-05,1.5465932175141196e-06,0.05020353868327656
8720,19,4.9038942650634586e-05,3.103417093332833e-06,0.053725550422247983
8721,19,4.9038942650634586e-05,3.103417093332833e-06,0.053725550422247983
8722,19,4.9038942650634586e-05,3.103417093332833e-06,0.053725550422247983
8723,11,2.976068669156764e-05,0.0,0.04721237179431758
8724,19,4.9038942650634586e-05,3.103417093332833e-06,0.053725550422247983
8725,16,4.188228025816488e-05,4.638698392331718e-06,0.053605117289613015
8726,16,4.188228025816488e-05,4.638698392331718e-06,0.053605117289613015
8727,6,1.9236693932163407e-05,0.0,0.052866475283381315
8728,6,1.9236693932163407e-05,0.0,0.052866475283381315
8729,8,2.6768064621358762e-05,0.0,0.052938619493105264
8730,8,2.6768064621358762e-05,0.0,0.052938619493105264
8731,12,2.4789360015479806e-05,0.0,0.054835164036277445
8732,28,6.820996986573343e-05,5.052108018515656e-05,0.05774270465384006
8733,5,2.2347954672182048e-05,0.0,0.04885200221343517
8734,5,2.2347954672182048e-05,0.0,0.04885200221343517
8735,5,2.2347954672182048e-05,0.0,0.04885200221343517
8736,10,3.0553132551230466e-05,6.040621742205363e-07,0.05294664767276482
8737,10,3.0553132551230466e-05,6.040621742205363e-07,0.05294664767276482
8738,10,3.0553132551230466e-05,6.040621742205363e-07,0.05294664767276482
8739,15,3.3289411334779524e-05,0.0,0.059312226389470396
8740,15,3.3289411334779524e-05,0.0,0.059312226389470396
8741,15,3.3289411334779524e-05,0.0,0.059312226389470396
8742,17,4.3259229795382986e-05,2.3985040542154476e-06,0.05938587358932124
8743,30,6.196354815801516e-05,8.200425743266608e-05,0.06380166832699435
8744,17,4.3259229795382986e-05,2.3985040542154476e-06,0.05938587358932124
8745,17,4.3259229795382986e-05,2.3985040542154476e-06,0.05938587358932124
8746,15,3.3289411334779524e-05,0.0,0.059312226389470396
8747,15,3.3289411334779524e-05,0.0,0.059312226389470396
8748,13,3.7681926285097263e-05,0.0,0.04773327446494929
8749,13,3.7681926285097263e-05,0.0,0.04773327446494929
8750,15,4.720277065674859e-05,1.5632366154526283e-07,0.04796080683265269
8751,15,4.720277065674859e-05,1.5632366154526283e-07,0.04796080683265269
8752,15,4.720277065674859e-05,1.5632366154526283e-07,0.04796080683265269
8753,13,3.768192628509727e-05,0.0,0.04773327446494929
8754,13,3.768192628509727e-05,0.0,0.04773327446494929
8755,13,3.768192628509727e-05,0.0,0.04773327446494929
8756,20,5.024347804667215e-05,1.5013773348951167e-05,0.05638401986708524
8757,20,5.024347804667215e-05,1.5013773348951167e-05,0.05638401986708524
8758,13,3.768192628509727e-05,0.0,0.04773327446494929
8759,13,4.300614261991269e-05,1.2721392034669458e-05,0.05492920020436722
8760,8,2.6381728677807543e-05,0.0,0.05265836466757843
8761,13,4.300614261991268e-05,1.2721392034669458e-05,0.05492920020436722
8762,13,4.300614261991268e-05,1.2721392034669458e-05,0.05492920020436722
8763,13,4.1290036420948674e-05,8.502906350429527e-06,0.05797281638864548
8764,16,6.325295406889973e-05,2.2299619816246208e-05,0.05797570439198594
8765,7,2.2071662234608025e-05,0.0,0.056176265393238695
8766,13,4.129003642094868e-05,8.502906350429527e-06,0.05797281638864548
8767,10,3.76858193451622e-05,2.780022462896922e-06,0.05008973765730948
8768,10,3.76858193451622e-05,2.780022462896922e-06,0.05008973765730948
8769,10,3.76858193451622e-05,2.780022462896922e-06,0.05008973765730948
8770,14,4.225393611402858e-05,1.0211931475663148e-05,0.05094414215326609
8771,14,4.225393611402858e-05,1.0211931475663148e-05,0.05094414215326609
8772,14,4.248682004498057e-05,5.683614195830687e-06,0.05088993519793874
8773,14,4.248682004498057e-05,5.683614195830687e-06,0.05088993519793874
8774,14,4.248682004498057e-05,5.683614195830687e-06,0.05088993519793874
8775,19,4.326098593427373e-05,4.721546116090175e-05,0.05781824781302948
8776,9,2.6986142544934422e-05,0.0,0.04957550435484254
8777,20,4.8445522996384015e-05,2.1173921152663457e-05,0.05823098043914447
8778,10,3.2228311960222076e-05,0.0,0.05040139299547841
8779,25,7.737215406455051e-05,1.9603902303114507e-05,0.05340994805167259
8780,17,4.158097635340824e-05,2.0470254400788086e-05,0.058084695784085066
8781,7,2.5083343501247666e-05,0.0,0.04992000020288802
8782,18,4.933990113638161e-05,7.93128766083552e-06,0.054985430486798936
8783,7,2.5083343501247666e-05,0.0,0.04992000020288802
8784,15,4.6664104892776464e-05,4.313607714804819e-06,0.05349177855015069
8785,15,4.6664104892776464e-05,4.313607714804819e-06,0.05349177855015069
8786,6,2.230071085584974e-05,0.0,0.04508930279716119
8787,15,4.6664104892776464e-05,4.313607714804819e-06,0.05349177855015069
8788,11,3.14070384883492e-05,0.0,0.05338626401709204
8789,11,3.7939735411014966e-05,1.3558121938617388e-06,0.051125419449257366
8790,11,3.7939735411014966e-05,1.3558121938617388e-06,0.051125419449257366
8791,23,7.410758001448607e-05,3.3624803975659906e-05,0.05321700597795606
8792,6,2.180698854995763e-05,0.0,0.04659302168857227
8793,29,6.808241509828097e-05,4.810343668932479e-05,0.05327222213356808
8794,23,6.223914425912355e-05,1.566668842834603e-05,0.055417452011710694
8795,23,6.223914425912355e-05,1.566668842834603e-05,0.055417452011710694
8796,14,3.369673177533633e-05,0.0,0.051997243192937456
8797,23,6.223914425912355e-05,1.566668842834603e-05,0.055417452011710694
8798,32,7.986161141653958e-05,6.819187567162882e-05,0.05805765089446896
8799,38,7.90381346343102e-05,9.638422256205276e-05,0.05946476749935764
8800,14,3.369673177533633e-05,0.0,0.051997243192937456
8801,21,4.93500731918714e-05,6.9096604148779444e-06,0.05507824534524579
8802,12,3.501931323504474e-05,7.2832267476654695e-06,0.05345656072681568
8803,8,3.2061010331689785e-05,2.4263202895259445e-06,0.05173450633005046
8804,8,3.2061010331689785e-05,2.4263202895259445e-06,0.05173450633005046
8805,8,2.6354033101089952e-05,0.0,0.051101473817947156
8806,12,3.6439471538738064e-05,7.77050324462661e-06,0.05848949430727376
8807,8,2.6354033101089952e-05,0.0,0.051101473817947156
8808,12,3.6439471538738064e-05,7.77050324462661e-06,0.05848949430727376
8809,15,4.416567249126984e-05,6.696212332535647e-06,0.05290091963680392
8810,13,3.923494917724724e-05,1.5204080657690289e-06,0.05152302723004863
8811,13,3.923494917724724e-05,1.5204080657690289e-06,0.05152302723004863
8812,7,2.1382786965477328e-05,0.0,0.04904346028445104
8813,7,2.4953051621368858e-05,0.0,0.04876602640151109
8814,13,3.458315681428485e-05,8.045385004296622e-06,0.050331640321619575
8815,12,3.6162095804893184e-05,0.0,0.038890057300916575
8816,12,3.6162095804893184e-05,0.0,0.038890057300916575
8817,12,3.6162095804893184e-05,0.0,0.038890057300916575
8818,12,3.6162095804893184e-05,0.0,0.038890057300916575
8819,12,3.6162095804893184e-05,0.0,0.038890057300916575
8820,15,5.362611355798937e-05,3.610230978103145e-06,0.043687808376167286
8821,22,7.386367533993044e-05,5.517678874104725e-05,0.045865856914514856
8822,15,5.362611355798937e-05,3.610230978103145e-06,0.043687808376167286
8823,15,5.362611355798937e-05,3.610230978103145e-06,0.043687808376167286
8824,15,5.362611355798937e-05,3.610230978103145e-06,0.043687808376167286
8825,15,5.362611355798937e-05,3.610230978103145e-06,0.043687808376167286
8826,14,3.92117462662268e-05,4.716511742449953e-06,0.050736850510656205
8827,14,3.92117462662268e-05,4.716511742449953e-06,0.050736850510656205
8828,14,3.92117462662268e-05,4.716511742449953e-06,0.050736850510656205
8829,9,2.9133030249005585e-05,0.0,0.045425453026838564
8830,22,5.915630525675776e-05,4.3406868334344675e-06,0.050832882870430605
8831,22,5.915630525675776e-05,4.3406868334344675e-06,0.050832882870430605
8832,22,5.915630525675776e-05,4.3406868334344675e-06,0.050832882870430605
8833,20,5.006008093285986e-05,3.7197308579425043e-06,0.05443080139983763
8834,20,5.006008093285986e-05,3.7197308579425043e-06,0.05443080139983763
8835,20,5.006008093285986e-05,3.7197308579425043e-06,0.05443080139983763
8836,0,8.025176829729602e-06,0.0,0.0
8837,12,3.774611752285274e-05,2.592818980736718e-06,0.052986020976594814
8838,5,1.926744520463701e-05,0.0,0.0476225893660031
8839,12,3.774611752285274e-05,2.592818980736718e-06,0.052986020976594814
8840,17,5.5400043932345403e-05,1.545008447045704e-05,0.05314491048313852
8841,3,1.6225823137912393e-05,0.0,0.04391420424368315
8842,8,3.2035273241286145e-05,6.517385006479215e-07,0.04677905666496664
8843,11,3.804963422344268e-05,4.859634072160744e-06,0.053873113925807174
8844,11,3.804963422344268e-05,4.859634072160744e-06,0.053873113925807174
8845,22,6.2372440912688e-05,3.5958196870813404e-05,0.0586545745277499
8846,15,4.778125138361407e-05,6.612596513773137e-06,0.054629242594113364
8847,15,4.778125138361407e-05,6.612596513773137e-06,0.054629242594113364
8848,15,4.5038598850052e-05,7.960912636118286e-06,0.05201041136619273
8849,10,4.2208568267746525e-05,5.971744296899986e-06,0.04891222883426429
8850,6,2.947726795901733e-05,0.0,0.04116969593639198
8851,10,4.2208568267746525e-05,5.971744296899986e-06,0.04891222883426429
8852,6,2.947726795901733e-05,0.0,0.04116969593639198
8853,16,4.4394651919509514e-05,4.764440535860476e-06,0.05368507079665691
8854,16,4.4394651919509514e-05,4.764440535860476e-06,0.05368507079665691
8855,16,4.4394651919509514e-05,4.764440535860476e-06,0.05368507079665691
8856,16,4.4394651919509514e-05,4.764440535860476e-06,0.05368507079665691
8857,19,5.1985905226266265e-05,2.2984409566422104e-06,0.04654146974231878
8858,19,5.1985905226266265e-05,2.2984409566422104e-06,0.04654146974231878
8859,19,5.1985905226266265e-05,2.2984409566422104e-06,0.04654146974231878
8860,16,4.6364228188518616e-05,2.543157553536477e-06,0.050633101693734736
8861,16,4.6364228188518616e-05,2.543157553536477e-06,0.050633101693734736
8862,16,4.6364228188518616e-05,2.543157553536477e-06,0.050633101693734736
8863,8,2.7583595622337716e-05,0.0,0.05399809601728792
8864,15,4.572374376180618e-05,4.796940484532963e-06,0.055379653800358246
8865,15,4.572374376180618e-05,4.796940484532963e-06,0.055379653800358246
8866,14,5.779082659408106e-05,1.7768883226758142e-05,0.05435199723192268
8867,9,3.5772971051097546e-05,1.9101657045606533e-06,0.05016602813652775
8868,9,3.5772971051097546e-05,1.9101657045606533e-06,0.05016602813652775
8869,13,4.008956815116319e-05,1.3738497325844446e-05,0.05483947057550907
8870,12,4.477660007906133e-05,4.05981779506911e-06,0.05388558609380456
8871,7,2.7661738937011855e-05,0.0,0.04547219190140382
8872,12,4.477660007906133e-05,4.05981779506911e-06,0.05388558609380456
8873,12,4.477660007906133e-05,4.05981779506911e-06,0.05388558609380456
8874,6,2.4393082671602737e-05,0.0,0.04467333172353954
8875,14,4.423704604231634e-05,4.239562539535621e-06,0.04821980380070141
8876,14,4.423704604231634e-05,4.239562539535621e-06,0.04821980380070141
8877,0,8.025176829729602e-06,0.0,0.0
8878,17,5.1434181142862296e-05,7.127053324890839e-06,0.053204841349412314
8879,17,5.1434181142862296e-05,7.127053324890839e-06,0.053204841349412314
8880,17,5.1434181142862296e-05,7.127053324890839e-06,0.053204841349412314
8881,17,5.1434181142862296e-05,7.127053324890839e-06,0.053204841349412314
8882,17,5.1434181142862296e-05,7.127053324890839e-06,0.053204841349412314
8883,18,4.721808865758738e-05,6.737836711681693e-06,0.0529844127566969
8884,18,4.721808865758738e-05,6.737836711681693e-06,0.0529844127566969
8885,12,3.6218424898030366e-05,1.7132542983272205e-06,0.058001709376180106
8886,12,3.6218424898030366e-05,1.7132542983272205e-06,0.058001709376180106
8887,10,3.543809962836477e-05,0.0,0.04812542068162413
8888,18,5.593321523664582e-05,1.4637658859303038e-05,0.0575570796450615
8889,18,5.593321523664582e-05,1.4637658859303038e-05,0.0575570796450615
8890,10,3.543809962836478e-05,0.0,0.04812542068162413
8891,10,3.447500714372924e-05,2.405978596599888e-06,0.052260315448827
8892,8,2.8732447839271477e-05,0.0,0.052179866898666646
8893,6,1.941888010887606e-05,0.0,0.05248579215558908
8894,14,4.101480191592673e-05,6.436813365499002e-06,0.05561519177708054
8895,3,1.6014327726310692e-05,0.0,0.04359071708479768
8896,7,2.3854136959195543e-05,0.0,0.04920450552722511
8897,16,4.1647117330805854e-05,8.416808272573553e-06,0.0557252628635466
8898,15,3.521851499865737e-05,9.26815842050319e-06,0.058113700425942695
8899,33,6.569371933994667e-05,0.00010486106049863614,0.0646236051936065
8900,29,6.732108530519054e-05,2.8671210791363914e-05,0.057875754565930956
8901,10,2.515353839092614e-05,0.0,0.05983367712960849
8902,15,3.585803747609214e-05,5.111186266598796e-06,0.061677087536696616
8903,6,1.7815367515982658e-05,0.0,0.055703036060336726
8904,15,3.585803747609214e-05,5.111186266598796e-06,0.061677087536696616
8905,9,2.4185007954814843e-05,0.0,0.057522940838451025
8906,5,2.007159655819781e-05,0.0,0.04947083761994198
8907,14,3.746243344235754e-05,2.0724388948147544e-05,0.05802966665320012
8908,0,8.025176829729602e-06,0.0,0.0
8909,0,8.025176829729602e-06,0.0,0.0
8910,8,2.2520117518877446e-05,0.0,0.05273870325508354
8911,12,3.325712753148496e-05,7.215093130922848e-06,0.054100176558298366
8912,4,1.7304791197671675e-05,0.0,0.04880351827939705
8913,8,2.7990512893001068e-05,0.0,0.0474027520153936
8914,8,2.7990512893001068e-05,0.0,0.0474027520153936
8915,17,5.341926926964541e-05,1.895704086249695e-06,0.05133967934989758
8916,17,5.341926926964541e-05,1.895704086249695e-06,0.05133967934989758
8917,10,3.1232497773267756e-05,0.0,0.04687074459570923
8918,17,5.341926926964541e-05,1.895704086249695e-06,0.05133967934989758
8919,17,5.341926926964541e-05,1.895704086249695e-06,0.05133967934989758
8920,20,5.902417920580228e-05,7.747048657741602e-06,0.050921108660372576
8921,20,5.902417920580228e-05,7.747048657741602e-06,0.050921108660372576
8922,14,5.161540345196916e-05,1.455897605567538e-06,0.04769871159885493
8923,14,5.161540345196916e-05,1.455897605567538e-06,0.04769871159885493
8924,14,5.161540345196916e-05,1.455897605567538e-06,0.04769871159885493
8925,5,2.1633365252126133e-05,0.0,0.04559749891195895
8926,7,2.5818210096703387e-05,0.0,0.04828983256140782
8927,15,4.514145922336343e-05,6.582290921818877e-06,0.0565786428694786
8928,15,4.514145922336343e-05,6.582290921818877e-06,0.0565786428694786
8929,7,2.5818210096703387e-05,0.0,0.04828983256140782
8930,15,4.514145922336343e-05,6.582290921818877e-06,0.0565786428694786
8931,12,3.8536170365739824e-05,1.329321007070762e-06,0.04921144101414858
8932,14,4.353505888305198e-05,1.4949551742471914e-06,0.04869596906690357
8933,14,4.353505888305198e-05,1.4949551742471914e-06,0.04869596906690357
8934,15,4.6241784855708636e-05,1.0990762565304398e-05,0.05242668209610009
8935,15,4.6241784855708636e-05,1.0990762565304398e-05,0.05242668209610009
8936,15,4.949228091173192e-05,3.736366839977934e-06,0.047841197267529736
8937,22,6.358037509368126e-05,2.520951054120477e-05,0.05039266334006589
8938,15,4.949228091173192e-05,3.736366839977934e-06,0.047841197267529736
8939,9,3.827582631038285e-05,4.569127335332737e-06,0.04576485331030404
8940,9,3.827582631038285e-05,4.569127335332737e-06,0.04576485331030404
8941,9,3.827582631038285e-05,4.569127335332737e-06,0.04576485331030404
8942,12,4.8244382418023884e-05,4.127373362249435e-06,0.0442352413520061
8943,12,4.8244382418023884e-05,4.127373362249435e-06,0.0442352413520061
8944,12,4.8244382418023884e-05,4.127373362249435e-06,0.0442352413520061
8945,8,3.069900390917183e-05,0.0,0.04337733443730475
8946,14,4.3863711549655666e-05,6.29625935220812e-05,0.050157379815391694
8947,13,3.955069768726256e-05,4.413032147472558e-05,0.052491315895987024
8948,15,4.80938958147366e-05,1.2199219131544034e-05,0.05038975412688939
8949,15,4.80938958147366e-05,1.2199219131544034e-05,0.05038975412688939
8950,9,2.8944252729943346e-05,0.0,0.046026087510411644
8951,9,2.8944252729943346e-05,0.0,0.046026087510411644
8952,15,4.295192036897039e-05,1.8687528570754558e-05,0.05393219992260543
8953,15,4.295192036897039e-05,1.8687528570754558e-05,0.05393219992260543
8954,7,2.1223878094750307e-05,0.0,0.05352540157891987
8955,7,2.2055695353905936e-05,0.0,0.04494650858917306
8956,6,2.1738648886878506e-05,0.0,0.046808533466372405
8957,13,3.6785664623647066e-05,1.3133015988843504e-05,0.04843923712404491
8958,11,3.782843722004716e-05,7.483142300873946e-06,0.04745687577906163
8959,9,4.026199643272371e-05,1.0127837378442895e-06,0.04256088958198978
8960,9,4.026199643272371e-05,1.0127837378442895e-06,0.04256088958198978
8961,10,3.962161643199702e-05,4.183936549749834e-06,0.04612215506604911
8962,8,3.483618538288635e-05,2.1462067442922376e-06,0.04846546120366731
8963,8,3.483618538288635e-05,2.1462067442922376e-06,0.04846546120366731
8964,16,4.5405866973215966e-05,3.0683114739669562e-06,0.048350688891824915
8965,18,5.1665968384277356e-05,7.134931941308724e-06,0.05340831399534633
8966,18,5.1665968384277356e-05,7.134931941308724e-06,0.05340831399534633
8967,18,5.1665968384277356e-05,7.134931941308724e-06,0.05340831399534633
8968,18,5.1665968384277356e-05,7.134931941308724e-06,0.05340831399534633
8969,18,5.1665968384277356e-05,7.134931941308724e-06,0.05340831399534633
8970,16,4.094134427951954e-05,5.876431508195761e-06,0.05634125507019406
8971,16,4.094134427951954e-05,5.876431508195761e-06,0.05634125507019406
8972,13,3.2359892638680027e-05,6.155594685914794e-06,0.05796607883298941
8973,14,3.3774483989884004e-05,7.631240971046048e-06,0.05799303845638565
8974,8,2.3050016369808135e-05,0.0,0.05373381907179354
8975,0,8.025176829729602e-06,0.0,0.0
8976,6,1.7814089608198776e-05,0.0,0.05554794352202417
8977,5,2.085757854240787e-05,0.0,0.044895069813542826
8978,13,3.709240130623818e-05,1.3629594100788558e-05,0.05388225961772
8979,29,6.91169893529588e-05,5.571659560200578e-05,0.05667967944072511
8980,10,3.4418865179077464e-05,9.395581567752326e-07,0.052108219070920045
8981,10,3.4418865179077464e-05,9.395581567752326e-07,0.052108219070920045
8982,14,4.471076672025503e-05,8.451861946285733e-06,0.052679817339717626
8983,5,2.2508418029665417e-05,0.0,0.04720790316251045
8984,13,5.5457410541477856e-05,1.1807008542194488e-05,0.05417404835275164
8985,17,7.213886929993949e-05,2.3101978696481697e-05,0.05528582119348522
8986,16,6.579079294923499e-05,2.65350495170398e-05,0.058635858021762174
8987,12,3.9883693299926194e-05,8.139431562617544e-06,0.05863191922665768
8988,5,2.2901258199436922e-05,0.0,0.04910485083248643
8989,23,5.0986748171857146e-05,2.107685833532617e-05,0.060560179254302356
8990,19,4.8616922778879896e-05,1.1028411008971645e-05,0.055135652040961186
8991,19,4.8616922778879896e-05,1.1028411008971645e-05,0.055135652040961186
8992,19,4.8616922778879896e-05,1.1028411008971645e-05,0.055135652040961186
8993,19,4.8616922778879896e-05,1.1028411008971645e-05,0.055135652040961186
8994,15,3.4528569879514616e-05,0.0,0.05458141659928377
8995,20,4.644429508491847e-05,4.681752389990416e-06,0.055039172907112674
8996,20,4.644429508491847e-05,4.681752389990416e-06,0.055039172907112674
8997,18,4.264355000257639e-05,5.187137357305642e-06,0.05143497833188151
8998,19,4.756845820432579e-05,1.0159558466076513e-05,0.05148655666764663
8999,12,3.077350651966075e-05,0.0,0.04976913934498133
9000,19,4.756845820432579e-05,1.0159558466076513e-05,0.05148655666764663
9001,19,4.756845820432579e-05,1.0159558466076513e-05,0.05148655666764663
9002,7,2.5063208304694356e-05,0.0,0.04996572299377153
9003,11,3.201702826760618e-05,3.4193439210551664e-06,0.05517747758498278
9004,7,2.5063208304694356e-05,0.0,0.04996572299377153
9005,17,4.711924146466932e-05,4.403601852209153e-06,0.054877397308904056
9006,10,2.9206350380033314e-05,0.0,0.053614172208074094
9007,10,2.9206350380033314e-05,0.0,0.053614172208074094
9008,10,2.9206350380033314e-05,0.0,0.053614172208074094
9009,10,2.9206350380033314e-05,0.0,0.053614172208074094
9010,13,3.0170798529668252e-05,4.068700503511706e-06,0.056868940989848765
9011,13,3.0170798529668252e-05,4.068700503511706e-06,0.056868940989848765
9012,15,4.4097840688880335e-05,2.6635867429278096e-06,0.05419591273326687
9013,15,4.4097840688880335e-05,2.6635867429278096e-06,0.05419591273326687
9014,9,2.6736469802075856e-05,0.0,0.04651604639393774
9015,15,4.4097840688880335e-05,2.6635867429278096e-06,0.05419591273326687
9016,21,6.013247555607646e-05,1.773640704085507e-05,0.0552718174709862
9017,19,4.613922687090913e-05,1.9201532737134115e-05,0.056885619457267375
9018,9,2.6693386614172747e-05,0.0,0.05400060157437723
9019,18,5.87450910939747e-05,3.86610727167288e-06,0.05662085067285825
9020,16,4.8194424982802625e-05,3.139481669116533e-06,0.05661901424153129
9021,16,4.8194424982802625e-05,3.139481669116533e-06,0.05661901424153129
9022,16,4.8194424982802625e-05,3.139481669116533e-06,0.05661901424153129
9023,10,2.88189630140554e-05,0.0,0.05352704280792606
9024,16,4.092964322439592e-05,7.493729070307244e-06,0.05649532992750344
9025,13,4.226170522191999e-05,4.815969030705756e-06,0.05326409492570003
9026,13,4.226170522191999e-05,4.815969030705756e-06,0.05326409492570003
9027,7,2.760127864409956e-05,0.0,0.04758624070370027
9028,13,4.843259661189429e-05,3.331745912189919e-06,0.0498209836780414
9029,13,4.843259661189429e-05,3.331745912189919e-06,0.0498209836780414
9030,11,4.1126996717692416e-05,3.5997181147535716e-06,0.052094224025511573
9031,20,7.126048461441375e-05,5.538878198761209e-05,0.05393636579366587
9032,19,5.54050200074364e-05,6.806904144241584e-05,0.058195067743270754
9033,10,2.819340903534484e-05,0.0,0.05679400875475461
9034,10,2.819340903534484e-05,0.0,0.05679400875475461
9035,10,2.819340903534484e-05,0.0,0.05679400875475461
9036,0,8.025176829729602e-06,0.0,0.0
9037,21,4.8268193933574995e-05,2.133132507748751e-05,0.05989937540428887
9038,19,4.908528963819402e-05,1.646326216355919e-05,0.055927001044256255
9039,8,2.8824955482262155e-05,0.0,0.04645477266206006
9040,14,3.880712425527137e-05,5.099443001601908e-06,0.056282219047761435
9041,14,3.880712425527137e-05,5.099443001601908e-06,0.056282219047761435
9042,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9043,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9044,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9045,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9046,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9047,19,5.6120118408628834e-05,1.0537925148243186e-06,0.050545870227003104
9048,13,3.352849860304011e-05,0.0,0.047294233347644134
9049,6,2.1486891582438213e-05,0.0,0.04844326975052081
9050,14,3.919612831714378e-05,5.407505916335654e-06,0.057687368133732944
9051,14,3.919612831714378e-05,5.407505916335654e-06,0.057687368133732944
9052,6,2.026909490146922e-05,0.0,0.05098282580846929
9053,16,4.171152684765179e-05,3.2571121965527664e-06,0.057408492735296385
9054,0,8.025176829729602e-06,0.0,0.0
9055,24,5.8219675155007144e-05,2.971517121236532e-05,0.06164550628910561
9056,16,4.171152684765179e-05,3.2571121965527664e-06,0.057408492735296385
9057,13,4.599596010685406e-05,5.044976030197174e-06,0.05373630016298998
9058,13,4.599596010685406e-05,5.044976030197174e-06,0.05373630016298998
9059,13,4.599596010685406e-05,5.044976030197174e-06,0.05373630016298998
9060,7,2.80457205012133e-05,0.0,0.04525528716479734
9061,13,4.29266105161723e-05,1.2773433703348491e-05,0.052284576707047226
9062,13,4.29266105161723e-05,1.2773433703348491e-05,0.052284576707047226
9063,14,4.4231228194197076e-05,1.3833308463306688e-06,0.050905517156663777
9064,14,4.4231228194197076e-05,1.3833308463306688e-06,0.050905517156663777
9065,9,3.0397141199728065e-05,0.0,0.050622823544104294
9066,25,6.441277530870144e-05,3.24348288246417e-05,0.05936365929624037
9067,9,3.0397141199728065e-05,0.0,0.050622823544104294
9068,5,2.0180212268347068e-05,0.0,0.047164537577707326
9069,5,2.0180212268347068e-05,0.0,0.047164537577707326
9070,23,6.190731655366742e-05,0.00010204046080594347,0.05358619415829857
9071,21,4.793373256828719e-05,2.82389939975309e-05,0.05670913969057248
9072,19,4.826919099163573e-05,1.251544238697271e-05,0.05426667227551464
9073,19,4.826919099163573e-05,1.251544238697271e-05,0.05426667227551464
9074,24,6.311250530134272e-05,6.856996953788307e-05,0.05636672415546957
9075,19,4.826919099163573e-05,1.251544238697271e-05,0.05426667227551464
9076,20,4.223195491043458e-05,9.8823404694973e-06,0.053651246933381254
9077,19,4.3170755220514295e-05,3.5048499582693675e-06,0.05580007502420984
9078,19,4.3170755220514295e-05,3.5048499582693675e-06,0.05580007502420984
9079,19,4.3170755220514295e-05,3.5048499582693675e-06,0.05580007502420984
9080,19,4.3170755220514295e-05,3.5048499582693675e-06,0.05580007502420984
9081,6,2.4187883610971776e-05,0.0,0.04932337210128961
9082,22,5.0554799159662495e-05,1.4063295424649391e-05,0.055675499436919504
9083,23,4.686096576692611e-05,8.611049334211855e-06,0.05788151153350993
9084,23,4.686096576692611e-05,8.611049334211855e-06,0.05788151153350993
9085,16,3.968334920719205e-05,1.236699081640935e-06,0.05417741095525946
9086,15,3.456502334496939e-05,2.14916986408848e-06,0.05707719423547524
9087,15,3.456502334496939e-05,2.14916986408848e-06,0.05707719423547524
9088,0,8.025176829729602e-06,0.0,0.0
9089,16,4.1706410104128896e-05,2.124872606307862e-06,0.05348931998697428
9090,11,2.9678245483002303e-05,0.0,0.05068529091633328
9091,11,2.6924893173696514e-05,0.0,0.0571781479862725
9092,18,4.919258172023214e-05,3.416742166272601e-06,0.05809339413617174
